Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	100	1555371718	-9.516	-11.712	-917.196	-2.682927	1.707317	0.2439024	-297	387	530	0.01320167	0.5242774	0.8514359	-0.003967406
5	100	1555371718	-11.712	-33.672	-927.444	-2.560976	1.463415	0.2439024	-297	386	528	0.01210898	0.5245827	0.8512528	-0.005920591
5	100	1555371718	-27.084	-31.476	-900.36	-2.682927	1.585366	0	-297	386	531	0.01191296	0.5244911	0.8513138	-0.005645924
5	100	1555371718	-15.372	-26.352	-921.588	-2.804878	1.341463	0	-297	388	531	0.01126491	0.5246437	0.8512223	-0.006530961
5	100	1555371718	-5.856	-13.908	-915	-2.804878	1.585366	0.1219512	-297	385	530	0.0103032	0.5242775	0.8514665	-0.005645925
5	100	1555371718	5.124	-11.712	-926.712	-2.560976	1.341463	0.3658537	-298	386	532	0.00924194	0.5241554	0.851558	-0.004974517
5	100	1555371718	-10.98	-41.724	-938.424	-2.926829	1.707317	0.3658537	-297	387	529	0.01290255	0.5242775	0.851436	-0.004852443
5	100	1555371718	0	-19.032	-908.412	-2.682927	2.073171	0.4878049	-296	387	531	0.01097547	0.5240334	0.8516191	-0.00369274
5	100	1555371718	5.856	3.66	-909.144	-2.804878	1.341463	0.2439024	-297	387	531	0.009997848	0.5237586	0.851802	-0.003173925
5	100	1555371718	-35.136	-1.464	-911.34	-2.804878	1.829268	0.3658537	-297	387	533	0.01261288	0.5240028	0.851619	-0.00265511
5	100	1555371718	1.464	-23.424	-923.784	-2.926829	1.707317	0.3658537	-297	387	531	0.01273047	0.5242469	0.8514663	-0.002838221
5	100	1555371718	-38.064	-40.992	-924.516	-2.560976	1.707317	0	-299	387	532	0.01314737	0.5249184	0.8510392	-0.004486221
5	100	1555371718	-14.64	-38.064	-920.124	-2.682927	1.585366	0.2439024	-297	386	531	0.01389887	0.5247962	0.8511001	-0.00491348
5	100	1555371718	-8.784	2.928	-912.072	-2.317073	1.707317	0.2439024	-298	387	534	0.01292793	0.5245827	0.8512528	-0.003814814
5	100	1555371718	-23.424	-17.568	-939.888	-2.682927	1.829268	0.2439024	-297	386	532	0.01548899	0.5246132	0.8511918	-0.00369274
5	100	1555371718	-39.528	-5.856	-904.02	-2.682927	1.219512	0.1219512	-297	386	532	0.01480427	0.5248268	0.8510697	-0.004242073
5	100	1555371718	-24.156	-16.104	-921.588	-2.804878	1.707317	0.1219512	-299	387	533	0.01302668	0.5246742	0.8511916	-0.004455702
5	100	1555371718	-16.836	-26.352	-874.74	-2.682927	1.463415	0.2439024	-297	387	530	0.01382146	0.5244606	0.8513138	-0.003845332
5	100	1555371719	-19.764	-13.176	-909.876	-2.560976	1.463415	0.1219512	-297	387	531	0.0131587	0.5241859	0.8514969	-0.002990814
5	100	1555371719	-17.568	-34.404	-929.64	-2.804878	1.829268	0.4878049	-297	388	532	0.01405453	0.524308	0.8514054	-0.003540147
5	100	1555371719	-9.516	-17.568	-925.248	-2.560976	1.463415	0.1219512	-297	386	531	0.01334313	0.5240334	0.8515885	-0.002838222
5	100	1555371719	0.732	-21.96	-907.68	-2.439024	1.341463	0.1219512	-298	387	532	0.01191046	0.5238197	0.8517411	-0.00286874
5	100	1555371719	-1.464	-10.98	-902.556	-2.560976	1.707317	0.2439024	-297	387	531	0.01101342	0.5237892	0.8517717	-0.002960296
5	100	1555371719	2.196	-32.208	-905.484	-2.439024	1.463415	0.3658537	-297	388	531	0.0120374	0.5241554	0.8515275	-0.004150517
5	100	1555371719	-25.62	-7.32	-921.588	-2.439024	1.585366	0.3658537	-297	386	530	0.0118804	0.5240638	0.8515885	-0.003601184
5	100	1555371719	-17.568	-27.816	-929.64	-2.804878	1.585366	0.2439024	-298	386	532	0.01172129	0.5240638	0.8515885	-0.00408948
5	100	1555371719	-6.588	-38.064	-898.896	-2.804878	1.463415	0.3658537	-297	387	531	0.01115057	0.5241249	0.851558	-0.004211554
5	100	1555371719	-21.96	-4.392	-901.824	-2.804878	1.341463	0.1219512	-298	388	530	0.01223386	0.5239113	0.8516801	-0.002899259
5	100	1555371719	8.052	-5.856	-890.112	-2.804878	1.341463	0.3658537	-299	387	531	0.01234541	0.5241554	0.8515275	-0.003112888
5	100	1555371719	-26.352	-26.352	-914.268	-2.560976	1.829268	0.3658537	-297	388	531	0.01292563	0.5240943	0.851558	-0.00265511
5	100	1555371719	-19.032	-16.836	-897.432	-2.560976	1.829268	0.1219512	-298	387	529	0.01393955	0.524308	0.8514054	-0.003967406
5	100	1555371719	-30.744	-19.032	-914.268	-2.682927	1.463415	0.6097561	-297	387	533	0.01410955	0.5240638	0.851558	-0.00265511
5	100	1555371719	-16.836	-32.94	-920.856	-2.439024	1.585366	0.2439024	-297	387	530	0.01460361	0.5240028	0.8515885	-0.002197333
5	100	1555371719	-25.62	-40.992	-910.608	-2.804878	1.829268	0.1219512	-297	387	532	0.01235506	0.5242469	0.8514663	-0.004181035
5	100	1555371719	-5.856	-26.352	-919.392	-2.682927	1.829268	0.4878049	-299	386	534	0.0114824	0.5239723	0.8516495	-0.003784295
5	100	1555371719	-5.856	-23.424	-940.62	-2.560976	1.829268	0.1219512	-298	387	531	0.01081132	0.5237892	0.8517717	-0.003631703
5	100	1555371719	-24.888	-7.32	-915	-2.560976	1.341463	0.1219512	-297	386	531	0.01060538	0.5236977	0.8518327	-0.00308237
5	100	1555371719	-16.104	-7.32	-899.628	-2.560976	1.707317	0.2439024	-296	384	531	0.0108416	0.5237892	0.8517716	-0.003540147
5	100	1555371719	-6.588	-10.248	-903.288	-2.560976	1.707317	0.1219512	-298	388	531	0.01195043	0.5236671	0.8518326	-0.003326518
5	100	1555371719	-26.352	-43.92	-920.856	-2.682927	1.585366	0.3658537	-297	387	532	0.01062503	0.5240333	0.851619	-0.004608295
5	100	1555371719	-13.176	12.444	-887.184	-2.804878	1.585366	0.2439024	-298	387	529	0.01292332	0.5239418	0.8516495	-0.003326518
5	100	1555371719	-16.836	-48.312	-909.144	-2.682927	1.585366	0.6097561	-298	388	533	0.01323098	0.524369	0.8513749	-0.004791406
5	100	1555371719	-10.248	-25.62	-907.68	-2.682927	1.585366	0.2439024	-298	388	531	0.01208928	0.5241554	0.8515275	-0.003997925
5	100	1555371719	-27.816	-16.104	-923.784	-2.682927	1.707317	0.2439024	-297	387	532	0.0138387	0.524308	0.8514054	-0.00430311
5	100	1555371719	0	-14.64	-912.072	-2.682927	1.585366	0.3658537	-299	385	531	0.01289099	0.5239418	0.8516495	-0.003448592
5	100	1555371719	13.908	-46.848	-928.176	-2.804878	1.585366	0.4878049	-298	387	532	0.01150314	0.5240638	0.8515885	-0.004669332
5	100	1555371719	-19.764	-8.784	-893.04	-2.682927	1.219512	0.3658537	-297	386	531	0.0108718	0.5242165	0.851497	-0.005645925
5	100	1555371719	-26.352	-14.64	-904.02	-2.682927	1.707317	0.6097561	-298	388	532	0.01199275	0.5242469	0.8514663	-0.005127109
5	100	1555371719	-4.392	-17.568	-882.792	-2.804878	1.707317	0.3658537	-298	386	531	0.01265534	0.5242775	0.851436	-0.005462814
5	100	1555371719	-32.208	2.196	-904.02	-2.804878	1.463415	0.3658537	-299	387	533	0.01396092	0.5244911	0.8512833	-0.005554369
5	100	1555371719	-5.124	-15.372	-927.444	-2.804878	1.463415	0	-297	386	532	0.01381499	0.5241554	0.8514969	-0.004821924
5	100	1555371719	-21.96	-14.64	-864.492	-2.804878	1.707317	0.3658537	-298	387	530	0.01314737	0.5241249	0.8515275	-0.004608295
5	100	1555371719	-19.032	-23.424	-939.888	-2.926829	1.585366	0.4878049	-298	387	532	0.01398012	0.5240028	0.8515885	-0.004760887
5	100	1555371719	-16.104	7.32	-928.908	-2.804878	1.707317	0.4878049	-296	387	533	0.01314284	0.5236366	0.8518326	-0.003631703
5	100	1555371719	5.856	-14.64	-902.556	-2.804878	1.463415	0.2439024	-298	387	533	0.01422316	0.5237586	0.8517411	-0.003418073
5	100	1555371719	-4.392	0.732	-925.248	-2.682927	1.707317	0.2439024	-297	387	532	0.0122509	0.5232704	0.8520768	-0.001800592
5	100	1555371719	-21.96	-17.568	-896.7	-2.926829	1.585366	0.3658537	-298	387	530	0.01280517	0.5234535	0.8519548	-0.002380444
5	100	1555371719	-8.784	-33.672	-883.524	-3.04878	1.585366	0.4878049	-297	387	533	0.01252039	0.5236061	0.8518631	-0.003021332
5	100	1555371719	-2.196	-16.836	-886.452	-2.926829	1.829268	0.2439024	-299	387	531	0.01170857	0.5238197	0.8517411	-0.003601184
5	100	1555371719	-26.352	-10.248	-901.824	-2.804878	1.585366	0.3658537	-298	387	530	0.01330735	0.5241249	0.8515275	-0.004119999
5	100	1555371719	-2.928	-20.496	-947.208	-2.439024	1.341463	0.2439024	-299	386	526	0.01461789	0.5241859	0.8514664	-0.004516739
5	100	1555371719	-5.856	-20.496	-912.072	-2.682927	1.585366	0.4878049	-298	387	531	0.0131655	0.5238807	0.85168	-0.00408948
5	100	1555371719	4.392	-8.784	-909.144	-2.560976	1.707317	0.1219512	-297	387	532	0.01194544	0.523423	0.8519852	-0.002624592
5	100	1555371719	-29.28	-30.744	-915	-2.682927	1.707317	0.2439024	-297	387	530	0.0112887	0.5237281	0.8518021	-0.003814814
5	100	1555371719	-37.332	-18.3	-890.112	-2.682927	1.707317	0.2439024	-298	386	530	0.01318811	0.5241249	0.8515275	-0.004486221
5	100	1555371719	-24.888	-27.084	-887.184	-2.682927	1.829268	0.2439024	-296	387	533	0.01468095	0.5241859	0.8514664	-0.00430311
5	100	1555371719	-27.816	-23.424	-910.608	-2.682927	1.829268	0.1219512	-297	387	529	0.01318811	0.5241249	0.8515275	-0.004486221
5	100	1555371719	-11.712	-16.104	-893.772	-2.682927	1.707317	0.3658537	-298	387	531	0.01403968	0.5241554	0.8514969	-0.004119999
5	100	1555371719	-4.392	-14.64	-916.464	-2.560976	1.463415	0	-296	386	532	0.01238638	0.5237586	0.8517716	-0.002929777
5	100	1555371719	-30.012	-13.908	-922.32	-2.682927	1.341463	0.2439024	-297	387	532	0.01249895	0.5243385	0.8514054	-0.004669332
5	100	1555371719	-6.588	-8.784	-908.412	-2.439024	1.829268	0.3658537	-298	388	531	0.0119604	0.5241554	0.8515275	-0.004364147
5	100	1555371719	-22.692	-20.496	-910.608	-2.560976	1.585366	0.4878049	-297	388	532	0.01269296	0.5240943	0.851558	-0.003601184
5	100	1555371719	-1.464	-38.064	-898.164	-2.560976	1.829268	0.3658537	-297	387	532	0.01214339	0.5243995	0.8513749	-0.00430311
5	100	1555371719	-4.392	-14.64	-908.412	-2.560976	1.463415	0.3658537	-296	387	531	0.0114798	0.5244606	0.8513443	-0.00469985
5	100	1555371719	-24.888	-19.032	-904.02	-2.682927	1.585366	0.2439024	-296	386	524	0.01384516	0.5247048	0.8511612	-0.004211554
5	100	1555371719	-20.496	-16.836	-923.784	-2.804878	1.463415	0.3658537	-297	387	532	0.01431297	0.525132	0.8508866	-0.004852443
5	100	1555371719	-24.156	10.248	-913.536	-2.926829	1.707317	0.3658537	-299	386	533	0.0148284	0.525071	0.8509171	-0.004547258
5	100	1555371719	-7.32	-25.62	-912.072	-2.804878	1.463415	0.2439024	-297	385	532	0.01297166	0.5248268	0.8511002	-0.004119999
5	100	1555371719	-6.588	-21.228	-900.36	-2.804878	1.707317	0.3658537	-298	387	530	0.01357123	0.5248573	0.8510697	-0.004577776
5	100	1555371719	-14.64	-27.084	-932.568	-2.804878	1.829268	0.2439024	-299	387	529	0.01291871	0.5245827	0.8512528	-0.003845332
5	100	1555371719	-5.856	-16.104	-921.588	-2.560976	2.195122	0.3658537	-297	387	532	0.01342107	0.5242774	0.8514359	-0.003143406
5	100	1555371719	-24.888	-21.96	-905.484	-2.560976	1.829268	0.2439024	-298	387	534	0.01287249	0.5245827	0.8512528	-0.003997925
5	100	1555371719	-30.744	-16.836	-923.784	-3.04878	1.585366	0.3658537	-298	387	532	0.01472352	0.5248268	0.8510697	-0.004516739
5	100	1555371719	-39.528	-21.96	-913.536	-2.682927	1.585366	0.3658537	-296	387	533	0.01591789	0.5252236	0.850795	-0.005890072
5	100	1555371719	-5.856	-21.96	-931.104	-2.682927	1.707317	0.2439024	-298	387	529	0.01346763	0.5249489	0.8510087	-0.005615406
5	100	1555371719	-12.444	-25.62	-928.908	-2.804878	1.463415	0.1219512	-297	385	533	0.01414752	0.5247353	0.8511307	-0.005401776
5	100	1555371719	-31.476	-16.836	-917.928	-2.682927	1.341463	0	-298	388	531	0.01356025	0.5245522	0.8512528	-0.005462813
5	100	1555371719	3.66	-20.496	-920.124	-2.560976	1.585366	0.1219512	-298	386	534	0.01192796	0.5244911	0.8513138	-0.005615406
5	100	1555371719	-20.496	8.052	-866.688	-2.682927	1.829268	0.1219512	-296	388	530	0.014118	0.5241554	0.8514969	-0.003845332
5	100	1555371719	-24.156	-22.692	-904.752	-2.804878	1.707317	0.4878049	-297	387	533	0.01343217	0.5241249	0.8515275	-0.00369274
5	100	1555371719	-27.816	-21.96	-880.596	-2.926829	1.463415	0.4878049	-296	388	532	0.01346541	0.5241249	0.8515275	-0.003570666
5	100	1555371719	-30.744	-30.012	-940.62	-2.926829	1.707317	0.2439024	-298	387	533	0.01375012	0.5242164	0.8514664	-0.003601184
5	100	1555371719	9.516	-13.908	-934.764	-2.804878	1.585366	0.2439024	-298	387	533	0.01345434	0.524369	0.8513749	-0.004119999
5	100	1555371719	-29.28	-9.516	-917.196	-2.439024	1.95122	0	-297	387	533	0.01197285	0.5243995	0.8513749	-0.004760887
5	100	1555371719	-5.124	-5.856	-916.464	-2.439024	1.829268	0	-297	388	530	0.01024227	0.5240943	0.8515885	-0.004150517
5	100	1555371719	6.588	-24.156	-950.868	-2.439024	1.707317	0.2439024	-299	387	532	0.009765625	0.5241554	0.851558	-0.003845332
5	100	1555371719	-18.3	-17.568	-906.216	-2.560976	1.707317	0.3658537	-298	388	531	0.01164221	0.5242164	0.8514969	-0.003814814
5	100	1555371719	-3.66	-22.692	-898.164	-2.560976	1.707317	0.2439024	-299	387	532	0.01229945	0.5241554	0.8515275	-0.003295999
5	100	1555371719	-22.692	-20.496	-913.536	-2.560976	1.95122	0.2439024	-297	389	532	0.01306095	0.5241859	0.8514969	-0.003387555
5	100	1555371719	-13.176	-38.796	-912.072	-2.560976	1.707317	0.3658537	-297	389	533	0.01031765	0.5243385	0.8514359	-0.004425184
5	100	1555371719	-26.352	-9.516	-898.896	-2.682927	1.585366	0.3658537	-298	387	530	0.01309969	0.5244301	0.8513443	-0.003784295
5	100	1555371719	-21.96	-38.064	-913.536	-3.04878	1.707317	0.3658537	-298	387	531	0.01336544	0.5246132	0.8512223	-0.004791406
5	100	1555371719	-16.104	-13.176	-931.836	-3.04878	1.463415	0.1219512	-297	387	529	0.01299232	0.5247658	0.8511307	-0.005340739
5	100	1555371719	-10.248	-23.424	-933.3	-2.926829	1.585366	0.4878049	-297	388	533	0.01392458	0.5248879	0.8510392	-0.005584887
5	100	1555371719	1.464	-13.176	-900.36	-2.682927	1.829268	0.2439024	-297	387	531	0.01326697	0.5249489	0.8510087	-0.006073183
5	100	1555371719	-19.764	-11.712	-915.732	-2.926829	1.585366	0.3658537	-297	386	532	0.0117948	0.5248879	0.8510697	-0.005829035
5	100	1555371719	-19.032	-10.98	-887.916	-2.804878	1.707317	0.4878049	-298	387	532	0.01280982	0.5247658	0.8511307	-0.005767998
5	100	1555371719	-21.96	-13.908	-897.432	-2.560976	1.585366	0.1219512	-297	386	531	0.01369148	0.5247963	0.8511002	-0.005462813
5	100	1555371719	-23.424	-21.96	-909.144	-2.926829	1.707317	0.1219512	-297	388	531	0.01302897	0.5251015	0.8509171	-0.006225776
5	100	1555371719	-28.548	-11.712	-906.948	-2.682927	1.707317	0.3658537	-296	386	533	0.01277954	0.5252541	0.8508255	-0.006378368
5	100	1555371719	-16.104	-5.856	-920.124	-2.682927	1.463415	0.3658537	-299	388	531	0.01352283	0.5252846	0.850795	-0.006408887
5	100	1555371719	-14.64	-12.444	-912.804	-2.682927	1.707317	0.3658537	-296	387	531	0.01426291	0.5254067	0.8507035	-0.006927702
5	100	1555371719	-26.352	-16.104	-917.196	-2.560976	1.585366	0.3658537	-297	386	534	0.01444562	0.5249795	0.8509782	-0.00491348
5	100	1555371719	-30.012	-14.64	-904.752	-2.560976	1.585366	0.4878049	-297	387	534	0.01688105	0.5252541	0.8507645	-0.004791406
5	100	1555371719	-8.052	-21.96	-934.032	-2.560976	1.95122	0.2439024	-298	387	531	0.0146403	0.5247353	0.8511307	-0.003875851
5	100	1555371719	-34.404	-36.6	-930.372	-2.560976	1.341463	0.2439024	-297	386	530	0.01389673	0.5250404	0.8509476	-0.005249184
5	100	1555371720	-26.352	-5.856	-901.824	-2.682927	1.585366	0.2439024	-296	388	531	0.01538086	0.5251931	0.8508256	-0.005615406
5	100	1555371720	-16.104	-4.392	-898.896	-2.560976	1.463415	0.3658537	-298	385	534	0.01567831	0.5249489	0.8509781	-0.004364147
5	100	1555371720	-10.98	-5.856	-920.856	-2.560976	1.585366	0.1219512	-299	385	532	0.01352063	0.5247658	0.8511307	-0.003814814
5	100	1555371720	-24.156	-24.156	-916.464	-2.560976	1.707317	0.2439024	-298	386	534	0.01288174	0.5243385	0.8514054	-0.00347911
5	100	1555371720	-8.052	-33.672	-884.256	-2.804878	2.073171	0.2439024	-297	386	533	0.01303583	0.5244301	0.8513443	-0.003997925
5	100	1555371720	-12.444	-8.784	-901.824	-2.560976	1.585366	0.2439024	-298	387	530	0.01350961	0.524369	0.8513749	-0.003936888
5	100	1555371720	-17.568	-16.104	-912.804	-2.560976	1.341463	0.3658537	-298	386	530	0.01333643	0.524369	0.8513749	-0.004486221
5	100	1555371720	-24.156	2.196	-909.144	-2.682927	1.585366	0	-297	386	532	0.01141211	0.5242165	0.851497	-0.004455703
5	100	1555371720	-2.196	-21.96	-925.248	-2.682927	1.585366	0.3658537	-297	387	531	0.01309741	0.5240333	0.8515885	-0.003814814
5	100	1555371720	-26.352	-27.816	-915	-2.682927	1.707317	0.1219512	-300	388	531	0.01324899	0.5238807	0.85168	-0.003814814
5	100	1555371720	-14.64	-17.568	-881.328	-2.560976	1.95122	0.2439024	-297	387	531	0.01301066	0.5237892	0.8517411	-0.003570666
5	100	1555371720	-11.712	-7.32	-892.308	-2.804878	1.463415	0.1219512	-298	387	532	0.01260106	0.5239418	0.8516495	-0.004394665
5	100	1555371720	-9.516	-36.6	-904.02	-2.682927	1.585366	0	-297	387	531	0.01168564	0.5239113	0.8516801	-0.004638814
5	100	1555371720	-24.888	-39.528	-927.444	-2.560976	1.829268	0.1219512	-298	387	532	0.01393741	0.5240028	0.8515885	-0.004882962
5	100	1555371720	-17.568	-21.96	-901.824	-2.804878	1.95122	0.1219512	-299	387	531	0.01411167	0.5243385	0.8513749	-0.005554369
5	100	1555371720	-27.084	-26.352	-915	-2.804878	1.219512	0.4878049	-298	385	532	0.01310878	0.5244606	0.8513138	-0.005829035
5	100	1555371720	-19.764	-12.444	-949.404	-2.560976	1.707317	0.3658537	-299	387	534	0.01365879	0.5241554	0.8514969	-0.005249184
5	100	1555371720	-49.044	-10.98	-901.824	-2.682927	1.707317	0.2439024	-298	387	534	0.01285395	0.5241249	0.8515275	-0.005371258
5	100	1555371720	-2.196	-29.28	-907.68	-2.560976	1.707317	0.1219512	-298	387	532	0.01240321	0.5240334	0.8515885	-0.005676443
5	100	1555371720	-2.196	-10.98	-924.516	-2.926829	1.707317	0.1219512	-297	387	530	0.01214339	0.5238502	0.8517106	-0.004760887
5	100	1555371720	6.588	-10.248	-909.876	-2.682927	1.341463	0.3658537	-299	387	532	0.01123312	0.5234841	0.8519548	-0.003387555
5	100	1555371720	-13.176	-21.228	-890.112	-2.804878	1.585366	0.2439024	-297	388	533	0.01262469	0.5234535	0.8519547	-0.003204443
5	100	1555371720	-6.588	-21.96	-953.796	-2.560976	1.585366	0	-298	387	531	0.01215075	0.5236061	0.8518631	-0.004272591
5	100	1555371720	-6.588	-10.248	-909.144	-2.682927	1.95122	0.2439024	-298	387	532	0.01217035	0.5236061	0.8518631	-0.004211554
5	100	1555371720	-8.052	-23.424	-920.124	-3.04878	1.463415	0.2439024	-297	388	531	0.01216056	0.5236061	0.8518631	-0.004242073
5	100	1555371720	-13.176	-4.392	-914.268	-2.682927	1.341463	0.1219512	-297	387	530	0.01266946	0.5237892	0.8517411	-0.004638814
5	100	1555371720	-24.888	-35.868	-909.876	-2.560976	1.829268	0.3658537	-297	387	532	0.01340552	0.5238197	0.8517106	-0.004730369
5	100	1555371720	-10.248	-5.856	-909.876	-2.560976	1.95122	0	-298	388	531	0.01257976	0.5239418	0.8516495	-0.004455702
5	100	1555371720	-2.928	-31.476	-947.94	-2.804878	1.463415	0.1219512	-297	388	524	0.01137549	0.5239723	0.8516495	-0.00408948
5	100	1555371720	-11.712	11.712	-940.62	-2.560976	1.585366	0.1219512	-298	388	531	0.01203244	0.5236672	0.8518327	-0.003021333
5	100	1555371720	-38.064	-20.496	-893.04	-2.804878	1.95122	0.4878049	-296	387	532	0.01226305	0.5240028	0.851619	-0.003967406
5	100	1555371720	-17.568	-11.712	-941.352	-2.804878	1.707317	0.1219512	-299	388	530	0.01275153	0.5240943	0.851558	-0.003387555
5	100	1555371720	-24.156	-31.476	-915	-2.317073	1.585366	0.2439024	-298	387	531	0.01125433	0.5244606	0.8513443	-0.005218665
5	100	1555371720	-15.372	-27.816	-890.112	-2.804878	1.707317	0.3658537	-297	386	531	0.01174415	0.5245522	0.8512833	-0.004882962
5	100	1555371720	-4.392	-22.692	-923.052	-2.926829	1.585366	0.2439024	-297	387	531	0.01355365	0.524369	0.8513749	-0.003784295
5	100	1555371720	-10.248	-43.92	-884.256	-2.804878	1.707317	0.2439024	-297	388	532	0.01115859	0.524369	0.8514054	-0.004638813
5	100	1555371720	-7.32	-20.496	-897.432	-2.560976	1.463415	0.3658537	-297	388	533	0.01071719	0.5241859	0.8515275	-0.003906369
5	100	1555371720	-4.392	-29.28	-923.784	-2.804878	1.463415	0.2439024	-298	386	530	0.01029452	0.5241859	0.8515275	-0.00491348
5	100	1555371720	-40.992	-28.548	-895.236	-2.682927	1.707317	0.1219512	-298	387	534	0.0108361	0.5246132	0.8512528	-0.005676443
5	100	1555371720	-6.588	-3.66	-895.236	-2.682927	1.585366	0.3658537	-297	388	531	0.01053489	0.5244301	0.8513749	-0.004791406
5	100	1555371720	-21.228	-14.64	-913.536	-2.804878	1.707317	0.4878049	-298	387	531	0.01221679	0.5243995	0.8513749	-0.00408948
5	100	1555371720	10.248	-23.424	-909.144	-2.682927	1.463415	0.1219512	-299	387	534	0.01156258	0.5238807	0.8517106	-0.002105777
5	100	1555371720	-8.784	-11.712	-920.856	-2.804878	1.829268	0.2439024	-298	387	526	0.01236229	0.5241554	0.8515275	-0.003051851
5	100	1555371720	-12.444	-11.712	-935.496	-2.682927	1.707317	0.2439024	-299	388	532	0.01397159	0.5245522	0.8512528	-0.00430311
5	100	1555371720	-25.62	-30.744	-913.536	-2.560976	1.585366	0.4878049	-297	387	534	0.0138042	0.5244606	0.8513138	-0.003906369
5	100	1555371720	-19.764	-30.744	-911.34	-2.804878	1.707317	0.3658537	-298	387	533	0.01428171	0.5244911	0.8512833	-0.004669332
5	100	1555371720	-29.28	-9.516	-923.784	-2.439024	2.195122	0.2439024	-298	387	532	0.01491857	0.5244301	0.8513138	-0.003906369
5	100	1555371720	-24.888	-40.992	-903.288	-2.682927	1.829268	0.3658537	-296	385	531	0.01457501	0.5245827	0.8512223	-0.004608295
